ds,yhat
2019-01-08,-228.90985667732141
2019-01-09,-215.1083535786031
2019-01-10,-232.20502178998322
2019-01-11,-232.1624681147876
2019-01-12,-229.6310572474647
2019-01-13,-226.3289208155699
2019-01-14,-219.99164653953392
2019-01-15,-214.7226716288553
2019-01-16,-195.862496103179
2019-01-17,-208.98773987761018
2019-01-18,-206.1566543791231
2019-01-19,-202.0791625586578
2019-01-20,-198.49507572166888
2019-01-21,-193.1231710764025
2019-01-22,-190.0121703096604
2019-01-23,-174.41171428877095
2019-01-24,-191.77430109493093
2019-01-25,-194.00470729253095
2019-01-26,-195.63484406031523
2019-01-27,-198.20754678410916
2019-01-28,-199.2318092258239
2019-01-29,-202.54031212683094
2019-01-30,-193.16713906307075
2019-01-31,-216.35643880561054
2019-02-01,-223.818346809961
2019-02-02,-229.9099171430791
2019-02-03,-236.02437617989455
2019-02-04,-239.5510406312236
2019-02-05,-244.23660503740797
2019-02-06,-235.06557501628035
2019-02-07,-257.2705207116565
2019-02-08,-262.5884125368208
2019-02-09,-265.44077579644727
2019-02-10,-267.32099703719086
2019-02-11,-265.7511818079628
2019-02-12,-264.6393599599035
2019-02-13,-249.15493690744958
2019-02-14,-264.7332149019676
2019-02-15,-263.3254189823498
2019-02-16,-259.5721545449658
2019-02-17,-255.183831807905
2019-02-18,-247.89066526965283
2019-02-19,-241.79325244108435
2019-02-20,-222.23183191508977
2019-02-21,-234.78523389977698
2019-02-22,-231.51612872031671
2019-02-23,-227.1406477011547
2019-02-24,-223.4060313783728
2019-02-25,-218.03900141106394
2019-02-26,-215.09591467841858
2019-02-27,-199.83281811597305
2019-02-28,-217.70639960298388
2019-03-01,-220.62238678445175
2019-03-02,-223.1093803638785
2019-03-03,-226.70165726526068
2019-03-04,-228.89349231789296
2019-03-05,-233.49588542260892
2019-03-06,-225.51362246256508
2019-03-07,-250.15346182961935
2019-03-08,-259.07978784247746
2019-03-09,-266.59550603664184
2019-03-10,-274.03150943026156
2019-03-11,-278.7070694653083
2019-03-12,-284.2918606922666
2019-03-13,-275.6873918545901
2019-03-14,-298.03850647681804
2019-03-15,-302.99119606970817
2019-03-16,-304.8744362265344
2019-03-17,-305.0893453330285
2019-03-18,-301.06802636347453
2019-03-19,-296.63284351413904
